user_id,Gender,Age,fit preference,Height,Weight
7387,Female,42,tighter,159,68
7388,Female,36,perfect,156,56
7389,Female,42,looser,164,64
7390,Female,23,perfect,150,53
7391,Female,48,perfect,164,68
7392,Female,40,tighter,161,62
7393,Female,27,looser,152,51
7394,Female,34,tighter,170,77
7395,Female,38,looser,152,53
7396,Female,21,tighter,163,61
7397,Female,37,tighter,172,76
7398,Female,32,looser,156,46
7399,Female,41,tighter,158,58
7400,Female,28,tighter,157,59
7401,Female,49,looser,179,81
7402,Female,29,tighter,157,48
7403,Female,28,tighter,163,63
7404,Female,37,tighter,160,56
7405,Female,33,perfect,161,62
7406,Female,21,perfect,162,66
7407,Female,21,perfect,164,66
7408,Female,47,tighter,160,62
7409,Female,49,perfect,177,80
7410,Female,49,perfect,167,71
7411,Female,33,tighter,170,75
7412,Female,30,perfect,168,65
7413,Female,32,perfect,160,61
7414,Female,46,looser,157,57
7415,Female,36,looser,146,56
7416,Female,41,tighter,149,43
7417,Female,23,looser,160,62
7418,Female,41,looser,154,54
7419,Female,23,looser,171,70
7420,Female,35,tighter,154,55
7421,Female,35,perfect,160,73
7422,Female,42,looser,168,64
7423,Female,43,tighter,154,59
7424,Female,38,tighter,159,55
7425,Female,46,perfect,159,59
7426,Female,30,looser,166,64
7427,Female,41,tighter,154,57
7428,Female,27,looser,153,38
7429,Female,28,looser,165,63
7430,Female,49,tighter,163,56
7431,Female,44,tighter,166,61
7432,Female,37,tighter,158,61
7433,Female,18,tighter,166,62
7434,Female,40,perfect,173,75
7435,Female,43,perfect,164,62
7436,Female,27,looser,159,59
7437,Female,19,perfect,154,49
7438,Female,46,looser,152,51
7439,Female,43,looser,155,52
7440,Female,22,tighter,168,69
7441,Female,24,tighter,155,59
7442,Female,46,tighter,159,59
7443,Female,24,tighter,160,60
7444,Female,41,perfect,162,59
7445,Female,44,looser,168,65
7446,Female,48,tighter,165,62
7447,Female,23,perfect,145,45
7448,Female,43,looser,148,47
7449,Female,39,perfect,169,67
7450,Female,46,looser,161,56
7451,Female,21,perfect,155,57
7452,Female,26,tighter,176,73
7453,Female,43,looser,159,58
7454,Female,21,perfect,162,51
7455,Female,37,perfect,164,66
7456,Female,19,tighter,172,62
7457,Female,27,looser,159,56
7458,Female,23,looser,153,55
7459,Female,42,looser,156,49
7460,Female,44,tighter,168,60
7461,Female,32,perfect,155,49
7462,Female,43,looser,168,70
7463,Female,19,looser,166,62
7464,Female,33,looser,161,61
7465,Female,29,tighter,153,53
7466,Female,37,perfect,161,61
7467,Female,19,looser,161,60
7468,Female,30,perfect,162,66
7469,Female,41,tighter,164,63
7470,Female,41,tighter,164,58
7471,Female,24,tighter,155,55
7472,Female,40,tighter,159,65
7473,Female,37,tighter,152,59
7474,Female,40,looser,161,58
7475,Female,33,looser,162,63
7476,Female,31,looser,161,67
7477,Female,19,looser,155,53
7478,Female,18,tighter,162,65
7479,Female,40,perfect,164,59
7480,Female,38,looser,159,71
7481,Female,38,perfect,152,56
7482,Female,28,perfect,162,60
7483,Female,19,looser,165,67
7484,Female,48,tighter,162,65
7485,Female,30,looser,170,72
7486,Female,28,tighter,159,60
7487,Female,43,tighter,170,71
7488,Female,44,looser,162,53
7489,Female,34,looser,171,71
7490,Female,46,tighter,152,54
7491,Female,22,tighter,156,54
7492,Female,21,tighter,159,61
7493,Female,33,perfect,156,57
7494,Female,32,tighter,163,62
7495,Female,24,looser,161,62
7496,Female,44,tighter,168,68
7497,Female,25,tighter,158,56
7498,Female,40,perfect,161,60
7499,Female,31,perfect,165,67
7500,Female,20,perfect,145,41
7501,Female,19,looser,163,58
7502,Female,49,perfect,152,45
7503,Female,22,perfect,164,55
7504,Female,43,perfect,178,78
7505,Female,38,tighter,168,68
7506,Female,49,looser,158,64
7507,Female,35,tighter,158,64
7508,Female,32,looser,158,54
7509,Female,25,looser,170,70
7510,Female,18,perfect,164,61
7511,Female,35,tighter,166,62
7512,Female,27,looser,170,71
7513,Female,39,looser,155,57
7514,Female,30,looser,152,45
7515,Female,44,perfect,155,46
7516,Female,40,looser,160,59
7517,Female,49,tighter,154,48
7518,Female,45,tighter,169,74
7519,Female,21,tighter,164,63
7520,Female,38,tighter,145,42
7521,Female,26,looser,166,67
7522,Female,23,perfect,157,59
7523,Female,40,perfect,148,44
7524,Female,24,tighter,160,55
7525,Female,41,tighter,168,64
7526,Female,42,perfect,159,66
7527,Female,49,perfect,165,63
7528,Female,18,looser,179,86
7529,Female,27,tighter,153,52
7530,Female,39,perfect,157,62
7531,Female,48,looser,146,44
7532,Female,34,tighter,149,41
7533,Female,32,perfect,150,44
7534,Female,27,tighter,164,63
7535,Female,43,perfect,160,67
7536,Female,43,perfect,166,61
7537,Female,44,tighter,158,58
7538,Female,36,tighter,161,61
7539,Female,31,perfect,148,49
7540,Female,19,tighter,161,65
7541,Female,28,perfect,159,58
7542,Female,45,looser,175,77
7543,Female,39,tighter,165,66
7544,Female,31,perfect,144,46
7545,Female,38,looser,158,60
7546,Female,45,perfect,159,57
7547,Female,25,perfect,153,50
7548,Female,21,perfect,165,64
7549,Female,29,tighter,164,67
7550,Female,32,perfect,149,52
7551,Female,31,tighter,165,67
7552,Female,27,perfect,167,70
7553,Female,19,tighter,156,48
7554,Female,44,looser,162,59
7555,Female,20,looser,164,56
7556,Female,19,perfect,154,45
7557,Female,23,looser,155,49
7558,Female,23,tighter,157,54
7559,Female,21,looser,156,56
7560,Female,43,perfect,152,50
7561,Female,18,looser,164,67
7562,Female,48,tighter,174,68
7563,Female,38,tighter,161,58
7564,Female,38,looser,158,56
7565,Female,43,looser,156,65
7566,Female,37,tighter,168,62
7567,Female,28,tighter,146,48
7568,Female,41,tighter,158,55
7569,Female,19,looser,166,65
7570,Female,31,looser,170,75
7571,Female,20,looser,165,64
7572,Female,49,looser,172,66
7573,Female,22,tighter,154,61
7574,Female,34,looser,149,46
7575,Female,29,tighter,161,58
7576,Female,29,looser,170,65
7577,Female,22,looser,155,55
7578,Female,28,tighter,159,64
7579,Female,41,tighter,157,51
7580,Female,18,perfect,153,48
7581,Female,18,tighter,158,61
7582,Female,39,looser,166,63
7583,Female,22,looser,162,63
7584,Female,18,tighter,162,62
7585,Female,40,looser,164,66
7586,Female,28,tighter,170,73
7587,Female,44,tighter,144,41
7588,Female,22,perfect,177,77
7589,Female,36,perfect,161,61
7590,Female,40,perfect,163,57
7591,Female,33,perfect,159,52
7592,Female,29,tighter,159,57
7593,Female,32,looser,166,65
7594,Female,24,looser,172,73
7595,Female,40,tighter,172,75
7596,Female,21,perfect,167,70
7597,Female,43,tighter,167,70
7598,Female,29,tighter,153,55
7599,Female,33,looser,167,69
7600,Female,35,tighter,155,51
7601,Female,32,looser,177,75
7602,Female,18,looser,169,74
7603,Female,18,tighter,163,57
7604,Female,31,tighter,161,62
7605,Female,27,looser,168,63
7606,Female,46,tighter,150,52
7607,Female,32,tighter,157,57
7608,Female,25,looser,165,69
7609,Female,42,perfect,160,60
7610,Female,28,tighter,151,45
7611,Female,42,looser,149,50
7612,Female,23,tighter,168,74
7613,Female,39,perfect,176,83
7614,Female,46,looser,168,68
7615,Female,22,looser,166,63
7616,Female,27,looser,165,65
7617,Female,19,tighter,163,65
7618,Female,46,looser,140,39
7619,Female,34,perfect,163,62
7620,Female,33,looser,161,59
7621,Female,26,perfect,162,61
7622,Female,27,looser,161,58
7623,Female,46,looser,169,68
7624,Female,37,looser,172,68
7625,Female,43,looser,164,69
7626,Female,36,tighter,174,74
7627,Female,18,tighter,162,65
7628,Female,31,looser,165,65
7629,Female,39,perfect,154,50
7630,Female,46,perfect,151,46
7631,Female,43,looser,157,59
7632,Female,21,tighter,157,53
7633,Female,44,perfect,160,56
7634,Female,22,looser,153,45
7635,Female,19,looser,152,48
7636,Female,27,tighter,166,73
7637,Female,23,tighter,162,67
7638,Female,48,perfect,163,60
7639,Female,31,looser,156,54
7640,Female,41,looser,172,69
7641,Female,40,looser,152,46
7642,Female,34,tighter,172,73
7643,Female,37,tighter,176,74
7644,Female,27,looser,175,70
7645,Female,37,looser,169,66
7646,Female,47,perfect,160,64
7647,Female,43,looser,160,57
7648,Female,44,tighter,154,55
7649,Female,37,looser,168,72
7650,Female,37,looser,160,60
7651,Female,21,perfect,161,60
7652,Female,42,looser,169,65
7653,Female,49,perfect,159,61
7654,Female,38,looser,167,74
7655,Female,28,tighter,154,46
7656,Female,41,looser,159,59
7657,Female,23,looser,156,55
7658,Female,40,tighter,157,61
7659,Female,32,tighter,147,42
7660,Female,42,looser,154,51
7661,Female,34,perfect,158,58
7662,Female,40,looser,168,70
7663,Female,34,looser,156,59
7664,Female,18,perfect,154,50
7665,Female,31,looser,166,61
7666,Female,47,perfect,158,49
7667,Female,46,looser,156,53
7668,Female,30,perfect,162,64
7669,Female,26,tighter,167,71
7670,Female,42,tighter,151,44
7671,Female,41,perfect,160,53
7672,Female,41,tighter,166,62
7673,Female,40,looser,164,73
7674,Female,44,tighter,168,66
7675,Female,31,looser,169,78
7676,Female,25,tighter,156,56
7677,Female,41,perfect,163,62
7678,Female,45,looser,162,63
7679,Female,27,looser,153,58
7680,Female,23,perfect,165,65
7681,Female,46,tighter,164,64
7682,Female,37,perfect,158,62
7683,Female,46,tighter,150,54
7684,Female,44,tighter,159,46
7685,Female,33,tighter,162,64
7686,Female,42,perfect,160,51
7687,Female,32,tighter,163,60
7688,Female,23,looser,156,54
7689,Female,44,tighter,174,70
7690,Female,31,tighter,156,48
7691,Female,34,looser,167,68
7692,Female,28,perfect,150,51
7693,Female,35,looser,162,62
7694,Female,44,perfect,163,67
7695,Female,34,perfect,150,46
7696,Female,40,looser,168,74
7697,Female,32,tighter,170,73
7698,Female,27,looser,154,55
7699,Female,19,perfect,167,67
7700,Female,43,perfect,162,66
7701,Female,45,perfect,170,74
7702,Female,49,tighter,167,73
7703,Female,44,perfect,169,70
7704,Female,28,looser,154,53
7705,Female,33,looser,166,64
7706,Female,24,tighter,161,53
7707,Female,47,looser,162,58
7708,Female,46,tighter,155,49
7709,Female,27,perfect,164,65
7710,Female,34,perfect,158,53
7711,Female,21,looser,179,83
7712,Female,35,tighter,160,56
7713,Female,47,looser,169,73
7714,Female,21,looser,167,65
7715,Female,28,tighter,149,47
7716,Female,19,tighter,164,57
7717,Female,20,perfect,165,63
7718,Female,29,perfect,167,70
7719,Female,45,looser,175,74
7720,Female,29,perfect,156,58
7721,Female,38,tighter,169,73
7722,Female,26,looser,166,76
7723,Female,38,tighter,162,70
7724,Female,24,looser,150,59
7725,Female,45,perfect,155,56
7726,Female,34,perfect,162,62
7727,Female,45,tighter,157,59
7728,Female,29,perfect,160,59
7729,Female,41,perfect,176,80
7730,Female,32,perfect,161,57
7731,Female,34,looser,155,55
7732,Female,26,looser,157,56
7733,Female,22,tighter,152,54
7734,Female,35,perfect,162,62
7735,Female,47,looser,161,60
7736,Female,22,looser,165,68
7737,Female,24,perfect,161,59
7738,Female,24,perfect,159,48
7739,Female,27,looser,157,61
7740,Female,20,looser,156,49
7741,Female,37,perfect,164,64
7742,Female,41,looser,156,54
7743,Female,42,tighter,161,57
7744,Female,19,perfect,155,55
7745,Female,29,perfect,164,59
7746,Female,47,tighter,166,62
7747,Female,21,tighter,154,51
7748,Female,28,perfect,162,67
7749,Female,49,looser,165,63
7750,Female,41,looser,152,43
7751,Female,47,perfect,156,53
7752,Female,18,perfect,169,66
7753,Female,20,tighter,157,49
7754,Female,28,looser,169,81
7755,Female,24,tighter,168,63
7756,Female,37,perfect,148,47
7757,Female,23,tighter,165,58
7758,Female,18,tighter,160,57
7759,Female,23,perfect,157,52
7760,Female,43,looser,164,63
7761,Female,41,looser,173,73
7762,Female,18,looser,159,55
7763,Female,39,tighter,159,56
7764,Female,31,perfect,168,68
7765,Female,45,looser,165,61
7766,Female,34,perfect,158,61
7767,Female,42,tighter,163,58
7768,Female,28,perfect,168,71
7769,Female,19,perfect,157,50
7770,Female,45,looser,156,48
7771,Female,37,perfect,164,59
7772,Female,36,looser,155,55
7773,Female,20,perfect,165,64
7774,Female,48,tighter,170,69
7775,Female,43,tighter,168,70
7776,Female,27,tighter,158,55
7777,Female,21,perfect,159,57
7778,Female,41,perfect,155,56
7779,Female,31,looser,165,69
7780,Female,40,perfect,172,69
7781,Female,43,tighter,153,57
7782,Female,40,perfect,164,61
7783,Female,49,perfect,160,63
7784,Female,37,looser,171,68
7785,Female,29,perfect,156,64
7786,Female,29,perfect,167,68
7787,Female,49,perfect,158,57
7788,Female,38,perfect,168,68
7789,Female,20,perfect,155,57
7790,Female,18,tighter,155,46
7791,Female,18,looser,159,54
7792,Female,41,perfect,160,65
7793,Female,29,tighter,163,63
7794,Female,24,perfect,173,78
7795,Female,44,tighter,165,68
7796,Female,27,perfect,172,72
7797,Female,46,looser,163,68
7798,Female,47,looser,172,75
7799,Female,48,tighter,158,63
7800,Female,49,tighter,164,61
7801,Female,43,perfect,164,56
7802,Female,31,perfect,171,70
7803,Female,26,perfect,163,61
7804,Female,43,perfect,159,61
7805,Female,49,looser,168,71
7806,Female,45,tighter,152,56
7807,Female,23,perfect,175,74
7808,Female,40,perfect,158,66
7809,Female,46,looser,160,63
7810,Female,44,tighter,163,63
7811,Female,25,perfect,160,59
7812,Female,40,tighter,163,59
7813,Female,18,tighter,149,50
7814,Female,23,looser,168,68
7815,Female,25,tighter,160,59
7816,Female,48,perfect,159,51
7817,Female,34,perfect,158,54
7818,Female,38,looser,167,70
7819,Female,30,looser,168,77
7820,Female,46,tighter,161,60
7821,Female,44,tighter,164,69
7822,Female,46,perfect,165,45
7823,Female,41,perfect,166,61
7824,Female,40,perfect,166,64
7825,Female,19,looser,158,62
7826,Female,41,looser,168,76
7827,Female,44,perfect,173,74
7828,Female,19,looser,163,61
7829,Female,38,perfect,147,52
7830,Female,29,looser,155,51
7831,Female,32,perfect,163,58
7832,Female,20,tighter,162,63
7833,Female,25,tighter,164,68
7834,Female,24,perfect,171,66
7835,Female,29,tighter,158,57
7836,Female,28,looser,167,64
7837,Female,38,looser,161,62
7838,Female,27,perfect,161,59
7839,Female,24,tighter,158,57
7840,Female,43,tighter,164,67
7841,Female,37,tighter,162,57
7842,Female,35,looser,157,56
7843,Female,32,tighter,158,57
7844,Female,36,tighter,171,68
7845,Female,46,tighter,174,78
7846,Female,31,perfect,170,69
7847,Female,32,perfect,169,65
7848,Female,18,tighter,153,61
7849,Female,36,tighter,153,57
7850,Female,38,looser,169,70
7851,Female,37,perfect,159,56
7852,Female,26,tighter,163,65
7853,Female,20,tighter,158,50
7854,Female,46,perfect,157,56
7855,Female,44,perfect,165,56
7856,Female,26,perfect,157,51
7857,Female,36,tighter,183,84
7858,Female,46,perfect,153,56
7859,Female,45,looser,158,50
7860,Female,24,tighter,148,41
7861,Female,38,looser,163,61
7862,Female,35,looser,159,58
7863,Female,31,looser,171,72
7864,Female,21,perfect,172,78
7865,Female,29,tighter,149,45
7866,Female,18,tighter,157,55
7867,Female,41,looser,162,65
7868,Female,49,tighter,153,54
7869,Female,25,perfect,158,61
7870,Female,34,perfect,165,67
7871,Female,18,perfect,172,66
7872,Female,41,looser,172,71
7873,Female,23,perfect,162,61
7874,Female,40,perfect,160,61
7875,Female,31,perfect,166,61
7876,Female,27,perfect,165,62
7877,Female,36,perfect,157,59
7878,Female,25,looser,161,65
7879,Female,30,looser,155,47
7880,Female,48,looser,175,79
7881,Female,45,perfect,159,67
7882,Female,49,perfect,160,63
7883,Female,36,perfect,153,53
7884,Female,22,tighter,164,64
7885,Female,26,tighter,169,68
7886,Female,45,looser,152,58
7887,Female,21,looser,160,55
7888,Female,20,looser,161,53
7889,Female,29,looser,157,50
7890,Female,36,looser,175,76
7891,Female,33,looser,159,51
7892,Female,44,perfect,167,66
7893,Female,20,perfect,175,86
7894,Female,39,tighter,161,58
7895,Female,43,tighter,164,64
7896,Female,48,tighter,156,47
7897,Female,29,looser,159,54
7898,Female,43,looser,168,68
7899,Female,40,looser,170,66
7900,Female,29,looser,152,49
7901,Female,23,looser,168,72
7902,Female,32,looser,163,65
7903,Female,31,perfect,155,60
7904,Female,39,perfect,161,60
7905,Female,20,tighter,172,72
7906,Female,23,perfect,150,48
7907,Female,34,looser,170,59
7908,Female,26,looser,162,71
7909,Female,37,looser,171,74
7910,Female,48,perfect,165,62
7911,Female,29,looser,157,52
7912,Female,26,looser,153,51
7913,Female,24,tighter,168,69
7914,Female,22,perfect,169,69
7915,Female,40,perfect,146,43
7916,Female,21,tighter,152,49
7917,Female,22,looser,156,55
7918,Female,26,tighter,171,72
7919,Female,43,looser,161,64
7920,Female,36,tighter,165,57
7921,Female,29,looser,157,53
7922,Female,26,tighter,179,88
7923,Female,25,tighter,158,50
7924,Female,28,perfect,177,87
7925,Female,25,perfect,181,73
7926,Female,41,looser,164,53
7927,Female,38,looser,176,78
7928,Female,41,looser,154,46
7929,Female,38,looser,173,82
7930,Female,39,looser,157,62
7931,Female,26,perfect,160,58
7932,Female,30,perfect,171,71
7933,Female,24,looser,155,52
7934,Female,49,tighter,164,62
7935,Female,27,looser,159,64
7936,Female,31,looser,147,34
7937,Female,48,perfect,160,57
7938,Female,46,looser,161,60
7939,Female,33,tighter,169,68
7940,Female,27,looser,157,49
7941,Female,46,perfect,167,70
7942,Female,48,looser,159,62
7943,Female,41,tighter,161,59
7944,Female,37,looser,164,66
7945,Female,38,perfect,163,66
7946,Female,41,looser,174,70
7947,Female,49,tighter,154,56
7948,Female,46,perfect,155,51
7949,Female,45,looser,160,58
7950,Female,34,tighter,156,60
7951,Female,23,perfect,174,81
7952,Female,25,looser,163,62
7953,Female,18,tighter,155,59
7954,Female,22,tighter,161,55
7955,Female,27,looser,166,61
7956,Female,23,tighter,168,62
7957,Female,42,tighter,166,66
7958,Female,39,perfect,164,66
7959,Female,20,perfect,155,58
7960,Female,38,looser,166,64
7961,Female,48,looser,165,60
7962,Female,20,looser,170,69
7963,Female,37,looser,159,72
7964,Female,30,perfect,160,56
7965,Female,21,perfect,164,67
7966,Female,37,tighter,152,50
7967,Female,24,looser,153,46
7968,Female,47,tighter,155,57
7969,Female,42,perfect,170,65
7970,Female,49,looser,172,75
7971,Female,36,looser,167,58
7972,Female,40,tighter,156,46
7973,Female,19,perfect,156,54
7974,Female,37,tighter,157,53
7975,Female,25,perfect,153,43
7976,Female,47,perfect,153,54
7977,Female,49,perfect,157,50
7978,Female,20,looser,172,73
7979,Female,49,tighter,158,63
7980,Female,28,tighter,160,53
7981,Female,29,tighter,157,61
7982,Female,36,looser,156,57
7983,Female,22,perfect,159,60
7984,Female,48,perfect,149,44
7985,Female,21,perfect,160,57
7986,Female,41,looser,150,45
7987,Female,47,tighter,169,61
7988,Female,46,looser,163,60
7989,Female,37,looser,161,54
7990,Female,45,perfect,165,70
7991,Female,34,looser,170,71
7992,Female,49,perfect,159,61
7993,Female,20,tighter,155,59
7994,Female,19,looser,156,56
7995,Female,19,looser,167,69
7996,Female,48,perfect,147,50
7997,Female,40,looser,149,46
7998,Female,40,tighter,159,53
7999,Female,47,looser,157,60
8000,Female,26,tighter,155,57
8001,Female,39,tighter,156,53
8002,Female,45,perfect,155,55
8003,Female,21,looser,152,48
8004,Female,45,perfect,142,39
8005,Female,44,looser,149,49
8006,Female,34,looser,159,58
8007,Female,46,tighter,152,53
8008,Female,42,tighter,167,64
8009,Female,48,perfect,150,47
8010,Female,48,tighter,160,57
8011,Female,49,perfect,173,80
8012,Female,29,perfect,159,62
8013,Female,28,tighter,169,72
8014,Female,27,perfect,168,73
8015,Female,36,looser,159,57
8016,Female,18,perfect,159,56
8017,Female,32,perfect,173,73
8018,Female,39,perfect,156,48
8019,Female,27,perfect,162,60
8020,Female,46,tighter,174,69
8021,Female,43,looser,159,72
8022,Female,23,looser,162,60
8023,Female,29,looser,162,56
8024,Female,18,perfect,154,57
8025,Female,40,perfect,161,58
8026,Female,35,perfect,165,65
8027,Female,27,perfect,164,66
8028,Female,31,looser,151,45
8029,Female,27,tighter,159,59
8030,Female,25,looser,160,60
8031,Female,20,perfect,163,68
8032,Female,42,looser,163,57
8033,Female,38,looser,162,72
8034,Female,36,looser,171,66
8035,Female,21,tighter,168,64
8036,Female,22,tighter,169,76
8037,Female,35,tighter,160,61
8038,Female,23,tighter,163,59
8039,Female,42,looser,156,55
8040,Female,35,tighter,159,54
8041,Female,27,tighter,172,67
8042,Female,19,tighter,157,56
8043,Female,37,looser,173,62
8044,Female,24,tighter,164,59
8045,Female,19,looser,163,68
8046,Female,29,looser,167,60
8047,Female,45,looser,160,62
8048,Female,45,perfect,159,48
8049,Female,42,looser,149,43
8050,Female,45,tighter,161,65
8051,Female,22,perfect,158,55
8052,Female,20,tighter,145,44
8053,Female,21,looser,162,64
8054,Female,41,looser,156,53
8055,Female,34,tighter,172,71
8056,Female,43,tighter,156,53
8057,Female,35,looser,157,53
8058,Female,45,perfect,156,54
8059,Female,18,tighter,155,55
8060,Female,37,looser,155,49
8061,Female,43,looser,160,56
8062,Female,48,looser,165,65
8063,Female,27,looser,162,63
8064,Female,24,perfect,153,45
8065,Female,42,tighter,167,71
8066,Female,47,tighter,159,52
8067,Female,31,tighter,166,72
8068,Female,19,perfect,154,50
8069,Female,29,looser,150,48
8070,Female,46,perfect,158,54
8071,Female,42,looser,165,59
8072,Female,25,looser,163,64
8073,Female,22,tighter,159,54
8074,Female,32,tighter,163,65
8075,Female,28,perfect,155,55
8076,Female,35,looser,162,61
8077,Female,30,perfect,163,69
8078,Female,37,looser,156,63
8079,Female,46,tighter,146,42
8080,Female,31,tighter,178,78
8081,Female,44,perfect,175,72
8082,Female,33,perfect,164,59
8083,Female,19,tighter,157,58
8084,Female,47,looser,171,70
8085,Female,37,looser,169,70
8086,Female,37,looser,157,46
8087,Female,19,looser,172,74
8088,Female,27,perfect,165,64
8089,Female,24,perfect,166,67
8090,Female,47,perfect,162,54
8091,Female,28,perfect,154,49
8092,Female,28,looser,157,54
8093,Female,47,perfect,153,56
8094,Female,26,perfect,164,63
8095,Female,37,looser,152,52
8096,Female,19,tighter,162,57
8097,Female,28,tighter,159,59
8098,Female,27,tighter,149,46
8099,Female,19,tighter,157,50
8100,Female,24,perfect,153,51
8101,Female,23,tighter,163,56
8102,Female,32,looser,166,72
8103,Female,33,looser,169,70
8104,Female,43,tighter,178,73
8105,Female,29,tighter,152,43
8106,Female,23,tighter,160,57
8107,Female,24,looser,151,46
8108,Female,34,tighter,165,65
8109,Female,24,tighter,157,64
8110,Female,47,perfect,156,59
8111,Female,40,tighter,152,48
8112,Female,22,looser,158,60
8113,Female,46,tighter,156,55
8114,Female,42,perfect,165,69
8115,Female,23,perfect,169,68
8116,Female,19,tighter,155,63
8117,Female,35,tighter,158,66
8118,Female,42,tighter,161,54
8119,Female,33,tighter,155,47
8120,Female,39,tighter,150,47
8121,Female,29,perfect,165,68
8122,Female,26,looser,160,61
8123,Female,22,tighter,165,67
8124,Female,42,looser,168,68
8125,Female,30,tighter,151,57
8126,Female,33,perfect,169,75
8127,Female,38,tighter,169,62
8128,Female,22,tighter,165,71
8129,Female,36,perfect,161,56
8130,Female,48,tighter,164,60
8131,Female,40,looser,173,68
8132,Female,31,looser,154,50
8133,Female,19,tighter,165,69
8134,Female,35,perfect,151,55
8135,Female,33,looser,170,68
8136,Female,40,perfect,181,83
8137,Female,21,tighter,166,65
8138,Female,39,perfect,171,73
8139,Female,25,tighter,160,64
8140,Female,19,tighter,155,52
8141,Female,37,perfect,166,61
8142,Female,18,looser,150,49
8143,Female,23,perfect,160,63
8144,Female,46,tighter,160,53
8145,Female,48,perfect,168,68
8146,Female,35,perfect,169,72
8147,Female,21,looser,153,52
8148,Female,24,tighter,163,68
8149,Female,38,perfect,161,69
8150,Female,19,tighter,173,68
8151,Female,24,looser,166,63
8152,Female,40,perfect,160,53
8153,Female,31,tighter,161,57
8154,Female,26,tighter,169,72
8155,Female,47,perfect,169,68
8156,Female,21,looser,158,56
8157,Female,41,tighter,151,51
8158,Female,34,looser,157,55
8159,Female,23,perfect,172,72
8160,Female,31,perfect,164,72
8161,Female,21,looser,152,54
8162,Female,40,tighter,156,54
8163,Female,34,perfect,153,50
8164,Female,25,tighter,156,61
8165,Female,34,perfect,166,66
8166,Female,30,looser,146,47
8167,Female,30,looser,165,60
8168,Female,37,tighter,163,66
8169,Female,37,tighter,161,62
8170,Female,28,perfect,158,63
8171,Female,26,tighter,171,75
8172,Female,19,looser,164,59
8173,Female,21,tighter,161,62
8174,Female,29,perfect,162,61
8175,Female,45,perfect,154,54
8176,Female,27,perfect,156,49
8177,Female,46,tighter,163,54
8178,Female,45,perfect,153,49
8179,Female,23,perfect,170,74
8180,Female,35,tighter,167,63
8181,Female,45,tighter,153,36
8182,Female,28,tighter,150,40
8183,Female,31,looser,173,79
8184,Female,34,perfect,159,47
8185,Female,22,looser,164,64
8186,Female,32,tighter,161,62
8187,Female,25,looser,159,53
8188,Female,42,looser,168,70
8189,Female,28,tighter,164,72
8190,Female,36,tighter,167,61
8191,Female,31,looser,168,69
8192,Female,30,perfect,163,66
8193,Female,24,looser,160,59
8194,Female,49,tighter,159,65
8195,Female,43,looser,161,69
8196,Female,44,looser,169,75
8197,Female,36,perfect,168,67
8198,Female,25,tighter,164,60
8199,Female,22,tighter,163,64
8200,Female,31,tighter,166,71
8201,Female,46,looser,169,71
8202,Female,46,looser,152,49
8203,Female,28,tighter,163,62
8204,Female,41,perfect,166,74
8205,Female,43,tighter,162,55
8206,Female,45,perfect,161,68
8207,Female,26,tighter,174,68
8208,Female,48,tighter,171,78
8209,Female,21,looser,166,70
8210,Female,24,looser,171,72
8211,Female,23,perfect,165,64
8212,Female,33,perfect,174,77
8213,Female,33,perfect,159,52
8214,Female,18,tighter,163,60
8215,Female,47,tighter,170,60
8216,Female,29,perfect,162,61
8217,Female,31,tighter,162,62
8218,Female,24,perfect,155,52
8219,Female,42,perfect,158,62
8220,Female,41,perfect,162,61
8221,Female,24,perfect,170,68
8222,Female,46,tighter,157,51
8223,Female,41,perfect,157,54
8224,Female,26,perfect,165,73
8225,Female,40,tighter,152,50
8226,Female,47,perfect,149,44
8227,Female,43,tighter,156,59
8228,Female,18,tighter,168,72
8229,Female,33,looser,171,70
8230,Female,49,perfect,167,71
8231,Female,21,looser,159,62
8232,Female,32,perfect,159,50
8233,Female,23,perfect,153,53
8234,Female,45,perfect,163,66
8235,Female,23,perfect,161,62
8236,Female,29,tighter,153,50
8237,Female,45,tighter,166,66
8238,Female,19,perfect,163,62
8239,Female,33,perfect,172,63
8240,Female,27,looser,155,55
8241,Female,38,looser,161,66
8242,Female,35,looser,142,35
8243,Female,35,perfect,154,45
8244,Female,44,tighter,166,60
8245,Female,32,perfect,152,53
8246,Female,31,looser,165,66
8247,Female,23,perfect,153,45
8248,Female,49,tighter,152,50
8249,Female,28,tighter,152,43
8250,Female,30,perfect,162,62
8251,Female,26,tighter,165,65
8252,Female,32,tighter,155,52
8253,Female,21,tighter,168,66
8254,Female,37,looser,158,62
8255,Female,45,looser,171,65
8256,Female,24,tighter,163,59
8257,Female,21,looser,166,68
8258,Female,26,looser,160,59
8259,Female,39,tighter,177,80
8260,Female,26,looser,154,51
8261,Female,48,perfect,159,56
8262,Female,25,perfect,162,61
8263,Female,27,tighter,170,69
8264,Female,30,looser,158,54
8265,Female,46,looser,150,59
8266,Female,38,looser,148,51
8267,Female,23,looser,152,49
8268,Female,22,perfect,158,59
8269,Female,30,tighter,155,55
8270,Female,34,tighter,169,69
8271,Female,26,perfect,154,52
8272,Female,38,looser,166,71
8273,Female,47,tighter,152,51
8274,Female,45,perfect,167,59
8275,Female,39,looser,163,57
8276,Female,44,perfect,164,58
8277,Female,35,perfect,162,57
8278,Female,31,perfect,155,56
