user_id,product_id,fit_preferences,weight,height,size_1,percentage_1,size_2,percentage_2
2351,1,tighter,60,164,S,95%,M,41%
2368,1,tighter,67,158,S,92%,M,45%
2370,3,tighter,62,161,S,95%,M,43%
2374,4,tighter,70,169,S,69%,M,61%
2418,3,perfect,53,160,S,96%,M,40%
2469,1,perfect,65,156,S,84%,M,54%
2476,3,perfect,65,158,S,82%,M,59%
2483,9,tighter,67,164,S,87%,M,52%
2489,3,tighter,69,165,S,82%,M,59%
2512,0,tighter,65,166,S,88%,M,46%
2516,0,tighter,65,161,S,92%,M,43%
2521,7,tighter,72,167,S,70%,M,68%
2554,2,tighter,64,166,S,91%,M,48%
2555,4,looser,61,159,S,69%,M,61%
2596,5,tighter,69,164,S,81%,M,52%
2602,5,tighter,66,164,S,88%,M,45%
2603,7,tighter,70,168,S,75%,M,63%
2662,7,perfect,68,157,S,73%,M,65%
2684,9,perfect,63,161,S,84%,M,56%
2688,5,perfect,64,164,S,75%,M,58%
2691,1,tighter,74,160,S,74%,M,64%
2695,0,tighter,72,162,S,75%,M,59%
2703,6,tighter,72,163,S,76%,M,64%
2739,5,tighter,67,165,S,85%,M,48%
2756,2,looser,63,156,S,71%,M,69%
2769,3,tighter,69,162,S,85%,M,55%
2807,6,tighter,67,158,S,92%,M,47%
2810,2,tighter,67,159,S,91%,M,48%
2850,4,tighter,71,169,S,66%,M,64%
2859,4,perfect,61,161,S,87%,M,44%
2860,8,tighter,72,161,S,79%,M,51%
2874,1,looser,56,155,S,92%,M,46%
2906,3,tighter,71,168,S,73%,M,68%
2917,6,tighter,62,159,S,95%,M,42%
2960,0,tighter,68,154,S,73%,M,42%
3000,0,tighter,70,162,S,81%,M,53%
3021,1,tighter,66,152,S,88%,M,38%
3034,8,tighter,73,165,S,66%,M,64%
3034,1,tighter,73,165,S,70%,M,68%
3047,6,tighter,71,165,S,77%,M,63%
3047,4,tighter,71,165,S,72%,M,58%
3060,5,tighter,61,156,S,95%,M,36%
3110,3,tighter,70,169,S,74%,M,66%
3110,6,tighter,70,169,S,74%,M,66%
3113,3,tighter,65,165,S,90%,M,50%
3113,7,tighter,65,165,S,90%,M,47%
3113,4,tighter,65,165,S,89%,M,42%
3140,8,tighter,70,161,S,86%,M,44%
3140,5,tighter,70,161,S,82%,M,51%
3140,9,tighter,70,161,S,84%,M,56%
3141,6,perfect,58,158,S,95%,M,42%
3141,1,perfect,58,158,S,94%,M,42%
3153,7,perfect,67,161,S,71%,M,67%
3153,6,perfect,67,161,S,72%,M,68%
3153,2,perfect,67,161,S,71%,M,69%
3162,6,tighter,70,164,S,83%,M,55%
3162,8,tighter,70,164,S,81%,M,48%
3162,4,tighter,70,164,S,77%,M,53%
3172,7,tighter,73,162,S,74%,M,64%
3172,8,tighter,73,162,S,72%,M,57%
3172,6,tighter,73,162,S,75%,M,65%
3173,6,tighter,66,156,S,94%,M,44%
3173,9,tighter,66,156,S,94%,M,45%
3203,2,tighter,62,163,S,95%,M,44%
3203,4,tighter,62,163,S,94%,M,37%
3222,0,tighter,71,164,S,76%,M,59%
3222,5,tighter,71,164,S,75%,M,58%
3222,8,tighter,71,164,S,77%,M,53%
3225,2,tighter,73,160,S,77%,M,63%
3225,3,tighter,73,160,S,78%,M,63%
3225,0,tighter,73,160,S,75%,M,59%
3228,1,tighter,65,164,S,90%,M,44%
3228,9,tighter,65,164,S,91%,M,48%
3228,5,tighter,65,164,S,90%,M,43%
3244,9,tighter,69,159,S,87%,M,46%
3244,6,tighter,69,159,S,88%,M,51%
3244,4,tighter,69,159,S,86%,M,44%
3266,1,tighter,62,155,S,95%,M,37%
3266,9,tighter,62,155,S,96%,M,41%
3287,6,tighter,70,169,S,74%,M,66%
3287,9,tighter,70,169,S,74%,M,66%
3287,2,tighter,70,169,S,74%,M,67%
3310,3,tighter,70,164,S,81%,M,60%
3310,5,tighter,70,164,S,79%,M,55%
3324,0,tighter,63,157,S,95%,M,39%
3324,9,tighter,63,157,S,95%,M,38%
3324,4,tighter,63,157,S,95%,M,36%
3333,4,looser,55,154,S,93%,M,38%
3333,7,looser,55,154,S,94%,M,43%
3333,1,looser,55,154,S,94%,M,43%
3360,0,tighter,71,166,S,73%,M,62%
3360,3,tighter,71,166,S,75%,M,65%
3360,9,tighter,71,166,S,75%,M,65%
3377,7,tighter,66,167,S,87%,M,51%
3377,8,tighter,66,167,S,90%,M,41%
3396,6,perfect,67,158,S,76%,M,64%
3396,2,perfect,67,158,S,76%,M,65%
3396,5,perfect,67,158,S,73%,M,60%
3404,2,tighter,74,159,S,76%,M,65%
3404,0,tighter,74,159,S,74%,M,61%
3404,8,tighter,74,159,S,74%,M,56%
3405,6,tighter,70,163,S,82%,M,58%
3405,8,tighter,70,163,S,83%,M,47%
3405,3,tighter,70,163,S,82%,M,59%
3500,3,tighter,64,171,S,87%,M,53%
3500,6,tighter,64,171,S,87%,M,52%
3500,4,tighter,64,171,S,85%,M,45%
3518,3,perfect,65,158,S,82%,M,59%
3518,2,perfect,65,158,S,82%,M,59%
3518,5,perfect,65,158,S,80%,M,53%
3540,1,tighter,72,166,S,71%,M,67%
3540,7,tighter,72,166,S,71%,M,67%
3540,2,tighter,72,166,S,72%,M,69%
3548,1,tighter,67,155,S,93%,M,43%
3548,8,tighter,67,155,S,95%,M,35%
3548,9,tighter,67,155,S,93%,M,45%
3665,8,looser,59,158,S,84%,M,46%
3665,1,looser,59,158,S,82%,M,56%
3665,9,looser,59,158,S,80%,M,53%
3740,1,tighter,72,165,S,73%,M,65%
3740,9,tighter,72,165,S,73%,M,67%
3743,4,tighter,73,164,S,67%,M,63%
3743,3,tighter,73,164,S,72%,M,69%
3756,3,tighter,65,160,S,93%,M,46%
3756,0,tighter,65,160,S,92%,M,42%
3760,4,tighter,67,165,S,84%,M,46%
3791,6,tighter,68,163,S,87%,M,53%
3806,5,tighter,69,159,S,87%,M,46%
3806,4,tighter,69,159,S,86%,M,44%
3814,4,tighter,70,162,S,80%,M,50%
3826,9,tighter,70,169,S,71%,M,62%
3834,0,perfect,64,157,S,84%,M,50%
3834,8,perfect,64,157,S,88%,M,42%
3874,7,tighter,70,166,S,78%,M,61%
3884,3,tighter,73,165,S,71%,M,69%
3884,8,tighter,73,165,S,66%,M,64%
3886,5,tighter,67,162,S,88%,M,45%
3886,6,tighter,67,162,S,91%,M,47%
3896,7,perfect,64,162,S,80%,M,59%
3896,5,perfect,64,162,S,78%,M,55%
3900,5,perfect,63,159,S,85%,M,48%
3900,9,perfect,63,159,S,84%,M,49%
3921,8,looser,61,156,S,78%,M,52%
3930,3,tighter,65,167,S,89%,M,52%
3958,5,perfect,66,161,S,72%,M,61%
3958,8,perfect,66,161,S,73%,M,57%
3963,6,looser,63,158,S,72%,M,66%
3997,1,tighter,57,156,S,90%,M,35%
4,1,perfect,99,182,XL,93%,L,44%
5,4,perfect,92,177,XL,68%,L,63%
5,7,perfect,92,177,XL,71%,L,67%
12,5,perfect,96,181,XL,87%,L,46%
12,4,perfect,96,181,XL,87%,L,44%
22,5,looser,88,176,XL,84%,L,49%
22,9,looser,88,176,XL,90%,L,43%
22,1,looser,88,176,XL,85%,L,53%
24,6,perfect,102,191,XL,94%,L,38%
24,8,perfect,102,191,XL,68%,XXL,62%
24,3,perfect,102,191,XL,73%,XXL,68%
28,1,perfect,93,184,XL,84%,L,55%
28,3,perfect,93,184,XL,90%,L,50%
32,0,perfect,95,188,XL,96%,L,39%
32,4,perfect,95,188,XL,91%,L,40%
32,8,perfect,95,188,XL,94%,L,37%
35,5,looser,91,176,XL,91%,L,42%
35,2,looser,91,176,XL,92%,L,47%
35,6,looser,91,176,XL,92%,L,47%
46,4,looser,85,178,XL,75%,L,55%
46,1,looser,85,178,XL,78%,L,60%
48,6,perfect,94,183,XL,86%,L,54%
48,3,perfect,94,183,XL,91%,L,48%
50,5,perfect,95,185,XL,88%,L,45%
50,8,perfect,95,185,XL,92%,L,39%
57,4,looser,85,173,XL,67%,L,63%
58,0,looser,86,179,XL,87%,L,47%
63,7,looser,87,187,XL,92%,L,45%
63,4,looser,87,187,XL,91%,L,40%
68,8,perfect,99,184,XL,92%,XXL,39%
68,2,perfect,99,184,XL,94%,L,44%
68,5,perfect,99,184,XL,94%,L,39%
70,6,looser,88,174,XL,83%,L,57%
70,5,looser,88,174,XL,81%,L,52%
72,3,perfect,93,179,XL,82%,L,59%
75,5,perfect,97,184,XL,91%,L,42%
76,2,perfect,92,180,XL,77%,L,64%
76,1,perfect,92,180,XL,74%,L,61%
76,3,perfect,92,180,XL,79%,L,61%
77,1,perfect,90,182,XL,71%,L,67%
77,2,perfect,90,182,XL,73%,L,68%
78,6,perfect,99,183,XL,94%,L,44%
78,1,perfect,99,183,XL,94%,L,43%
82,9,looser,89,173,XL,91%,L,49%
82,7,looser,89,173,XL,85%,L,54%
83,3,tighter,107,187,XL,96%,XXL,43%
83,4,tighter,107,187,XL,92%,L,39%
87,0,looser,93,169,XL,95%,L,39%
91,8,perfect,90,182,XL,68%,L,62%
91,7,perfect,90,182,XL,71%,L,67%
91,1,perfect,90,182,XL,71%,L,67%
113,8,perfect,92,181,XL,76%,L,53%
113,3,perfect,92,181,XL,81%,L,59%
113,2,perfect,92,181,XL,78%,L,63%
116,4,tighter,100,187,XL,76%,L,54%
116,1,tighter,100,187,XL,78%,L,60%
117,8,looser,91,176,XL,95%,L,37%
117,0,looser,91,176,XL,96%,L,38%
117,9,looser,91,176,XL,96%,L,42%
118,8,looser,85,173,XL,67%,L,63%
118,7,looser,85,173,XL,70%,L,68%
118,2,looser,85,173,XL,72%,L,69%
120,0,perfect,100,182,XL,93%,XXL,41%
120,9,perfect,100,182,XL,94%,XXL,45%
120,7,perfect,100,182,XL,94%,L,42%
128,5,looser,88,179,XL,87%,L,46%
128,4,looser,88,179,XL,87%,L,44%
128,9,looser,88,179,XL,94%,L,45%
129,0,looser,84,176,XL,70%,L,64%
129,8,looser,84,176,XL,68%,L,62%
129,9,looser,84,176,XL,73%,L,67%
136,6,perfect,94,180,XL,82%,L,58%
136,9,perfect,94,180,XL,87%,L,52%
136,3,perfect,94,180,XL,88%,L,53%
145,6,looser,92,176,XL,93%,L,45%
145,5,looser,92,176,XL,93%,L,41%
148,8,perfect,97,180,XL,92%,L,39%
148,5,perfect,97,180,XL,88%,L,45%
150,9,perfect,94,184,XL,92%,L,47%
150,8,perfect,94,184,XL,89%,L,42%
153,6,looser,88,179,XL,88%,L,51%
153,9,looser,88,179,XL,67%,L,45%
156,0,looser,89,176,XL,93%,L,42%
156,1,looser,89,176,XL,88%,L,50%
156,6,looser,89,176,XL,88%,L,52%
163,8,looser,89,184,XL,94%,XXL,38%
163,5,looser,89,184,XL,93%,L,41%
163,9,looser,89,184,XL,96%,XXL,43%
170,8,looser,90,177,XL,94%,L,38%
170,7,looser,90,177,XL,90%,L,47%
170,5,looser,90,177,XL,90%,L,43%
174,9,perfect,90,182,XL,73%,L,67%
174,8,perfect,90,182,XL,68%,L,62%
174,0,perfect,90,182,XL,71%,L,64%
178,6,looser,86,173,XL,75%,L,65%
178,2,looser,86,173,XL,76%,L,65%
178,8,looser,86,173,XL,73%,L,57%
182,9,perfect,94,176,XL,81%,L,59%
182,4,perfect,94,176,XL,74%,L,56%
182,7,perfect,94,176,XL,76%,L,62%
185,2,perfect,90,182,XL,73%,L,68%
185,4,perfect,90,182,XL,68%,L,62%
185,1,perfect,90,182,XL,71%,L,67%
187,6,looser,90,177,XL,91%,L,48%
187,5,looser,90,177,XL,90%,L,43%
192,7,perfect,103,184,XL,81%,XXL,56%
192,8,perfect,103,184,XL,78%,XXL,52%
195,8,perfect,100,184,XL,89%,XXL,42%
195,1,perfect,100,184,XL,95%,L,39%
195,4,perfect,100,184,XL,94%,L,36%
196,6,perfect,93,183,XL,83%,L,57%
196,5,perfect,93,183,XL,81%,L,52%
196,0,perfect,93,183,XL,87%,L,47%
198,8,tighter,104,192,XL,95%,L,37%
198,3,tighter,104,192,XL,96%,L,42%
200,6,looser,84,180,XL,77%,L,63%
200,5,looser,84,180,XL,75%,L,58%
200,4,looser,84,180,XL,74%,L,56%
201,4,looser,88,180,XL,88%,L,43%
201,7,looser,88,180,XL,89%,L,49%
201,1,looser,88,180,XL,89%,L,49%
203,9,perfect,100,190,XL,84%,XXL,56%
203,8,perfect,100,190,XL,80%,XXL,50%
203,0,perfect,100,190,XL,83%,XXL,52%
212,8,looser,87,178,XL,87%,L,43%
212,2,looser,87,178,XL,85%,L,55%
213,7,looser,93,183,XL,96%,L,40%
213,5,looser,93,183,XL,95%,L,37%
213,4,looser,93,183,XL,95%,L,35%
214,1,perfect,92,179,XL,74%,L,64%
214,5,perfect,92,179,XL,72%,L,61%
216,7,perfect,104,189,XL,92%,L,36%
219,1,looser,95,182,XL,95%,L,36%
219,6,looser,95,182,XL,95%,L,39%
219,8,looser,95,182,XL,74%,XXL,56%
221,0,looser,88,173,XL,86%,L,48%
221,6,looser,88,173,XL,82%,L,58%
230,7,looser,98,182,XL,90%,L,35%
232,1,looser,90,182,XL,93%,L,44%
232,9,looser,90,182,XL,95%,XXL,43%
239,0,perfect,97,188,XL,94%,XXL,40%
239,4,perfect,97,188,XL,93%,L,38%
240,9,looser,84,175,XL,71%,L,69%
249,6,tighter,104,187,XL,88%,L,51%
249,7,tighter,104,187,XL,88%,L,50%
250,9,looser,93,181,XL,89%,XXL,50%
257,7,looser,85,180,XL,80%,L,58%
257,2,looser,85,180,XL,81%,L,59%
259,2,perfect,94,180,XL,83%,L,58%
259,1,perfect,94,180,XL,81%,L,54%
267,3,looser,89,173,XL,91%,L,49%
267,0,looser,89,173,XL,90%,L,45%
267,6,looser,89,173,XL,85%,L,55%
268,1,looser,91,180,XL,94%,L,43%
268,5,looser,91,180,XL,93%,L,40%
268,8,looser,91,180,XL,93%,XXL,38%
271,6,looser,90,183,XL,94%,L,44%
271,2,looser,90,183,XL,94%,L,44%
273,0,looser,96,180,XL,76%,XXL,59%
273,3,looser,96,180,XL,78%,XXL,63%
273,1,looser,96,180,XL,95%,L,38%
276,0,looser,88,183,XL,96%,L,39%
276,1,looser,88,183,XL,90%,L,44%
276,5,looser,88,183,XL,90%,L,43%
282,1,looser,88,174,XL,83%,L,55%
282,9,looser,88,174,XL,89%,L,51%
289,1,looser,97,179,XL,94%,L,38%
289,2,looser,97,179,XL,94%,L,39%
292,4,looser,82,180,XL,65%,L,63%
293,6,looser,89,176,XL,88%,L,52%
293,8,looser,89,176,XL,91%,L,40%
298,2,looser,94,189,XL,93%,L,38%
307,8,perfect,97,180,XL,92%,L,39%
307,0,perfect,97,180,XL,94%,L,40%
317,7,looser,91,182,XL,94%,L,42%
317,8,looser,91,182,XL,91%,XXL,40%
317,5,looser,91,182,XL,94%,L,39%
320,1,perfect,98,176,XL,88%,L,50%
320,7,perfect,98,176,XL,88%,L,50%
321,3,looser,95,179,XL,85%,XXL,56%
321,6,looser,95,179,XL,96%,L,40%
321,5,looser,95,179,XL,95%,L,36%
322,8,perfect,90,182,XL,68%,L,62%
322,3,perfect,90,182,XL,73%,L,67%
323,9,looser,93,176,XL,94%,XXL,45%
323,2,looser,93,176,XL,94%,L,44%
323,0,looser,93,176,XL,94%,XXL,41%
325,3,perfect,93,180,XL,84%,L,57%
325,8,perfect,93,180,XL,79%,L,51%
325,5,perfect,93,180,XL,77%,L,56%
328,2,looser,87,176,XL,83%,L,58%
328,8,looser,87,176,XL,84%,L,46%
328,9,looser,87,176,XL,88%,L,52%
332,1,looser,94,180,XL,96%,L,40%
332,6,looser,94,180,XL,96%,L,41%
332,5,looser,94,180,XL,95%,L,37%
334,7,looser,84,182,XL,79%,L,59%
334,2,looser,84,182,XL,81%,L,60%
335,9,looser,84,177,XL,75%,L,65%
335,8,looser,84,177,XL,70%,L,60%
335,0,looser,84,177,XL,73%,L,62%
338,6,looser,88,178,XL,87%,L,52%
338,4,looser,88,178,XL,86%,L,45%
338,9,looser,88,178,XL,93%,L,46%
345,1,looser,93,173,XL,93%,L,44%
345,8,looser,93,173,XL,94%,XXL,37%
347,5,perfect,94,181,XL,82%,L,52%
347,7,perfect,94,181,XL,83%,L,55%
349,4,looser,88,182,XL,89%,L,41%
349,5,looser,88,182,XL,90%,L,44%
356,9,perfect,97,185,XL,96%,XXL,42%
356,5,perfect,97,185,XL,92%,L,41%
356,7,perfect,97,185,XL,92%,L,45%
367,5,perfect,94,185,XL,86%,L,47%
367,3,perfect,94,185,XL,93%,L,46%
371,0,perfect,92,182,XL,81%,L,53%
371,3,perfect,92,182,XL,83%,L,58%
387,7,perfect,101,192,XL,95%,L,38%
387,6,perfect,101,192,XL,95%,L,39%
388,8,looser,89,179,XL,93%,L,38%
388,5,looser,89,179,XL,89%,L,44%
388,0,looser,89,179,XL,95%,L,40%
389,3,looser,85,174,XL,75%,L,66%
389,4,looser,85,174,XL,69%,L,61%
401,4,looser,91,177,XL,91%,L,40%
401,9,looser,91,177,XL,96%,XXL,42%
406,7,looser,92,185,XL,96%,L,40%
407,2,looser,85,180,XL,81%,L,59%
407,9,looser,85,180,XL,86%,L,54%
408,7,looser,98,181,XL,91%,L,36%
416,8,looser,87,176,XL,84%,L,46%
416,2,looser,87,176,XL,83%,L,58%
416,1,looser,87,176,XL,82%,L,56%
420,7,perfect,94,181,XL,83%,L,55%
420,4,perfect,94,181,XL,81%,L,49%
420,8,perfect,94,181,XL,85%,L,45%
426,5,looser,94,185,XL,95%,L,35%
426,0,looser,94,185,XL,76%,XXL,58%
436,5,looser,84,178,XL,72%,L,61%
436,2,looser,84,178,XL,75%,L,65%
443,8,tighter,100,186,XL,77%,L,53%
443,9,tighter,100,186,XL,79%,L,54%
443,5,tighter,100,186,XL,75%,L,58%
446,1,perfect,97,181,XL,90%,L,48%
446,8,perfect,97,181,XL,93%,L,38%
448,0,perfect,98,186,XL,94%,XXL,41%
448,4,perfect,98,186,XL,93%,L,38%
452,0,perfect,92,179,XL,75%,L,60%
452,3,perfect,92,179,XL,77%,L,63%
457,8,looser,84,175,XL,66%,L,64%
457,6,looser,84,175,XL,70%,L,68%
458,0,perfect,93,186,XL,91%,L,44%
458,9,perfect,93,186,XL,92%,L,47%
461,3,perfect,92,176,XL,71%,L,69%
461,0,perfect,92,176,XL,68%,L,66%
461,4,perfect,92,176,XL,66%,L,64%
463,1,looser,94,185,XL,95%,L,38%
463,7,looser,94,185,XL,77%,XXL,60%
463,0,looser,94,185,XL,76%,XXL,58%
464,7,looser,93,173,XL,93%,L,44%
464,5,looser,93,173,XL,92%,L,41%
464,8,looser,93,173,XL,94%,XXL,37%
465,0,looser,94,182,XL,82%,XXL,52%
465,2,looser,94,182,XL,96%,L,41%
465,6,looser,94,182,XL,96%,L,40%
468,4,looser,85,173,XL,67%,L,63%
468,0,looser,85,173,XL,70%,L,65%
468,5,looser,85,173,XL,68%,L,65%
469,3,looser,89,181,XL,96%,L,42%
469,9,looser,89,181,XL,96%,L,42%
479,2,looser,90,181,XL,93%,L,46%
479,5,looser,90,181,XL,92%,L,41%
479,8,looser,90,181,XL,94%,XXL,37%
483,3,looser,85,183,XL,90%,L,50%
483,8,looser,85,183,XL,86%,L,44%
483,5,looser,85,183,XL,83%,L,50%
486,8,perfect,95,177,XL,83%,L,47%
486,9,perfect,95,177,XL,87%,L,53%
488,4,looser,91,177,XL,91%,L,40%
488,8,looser,91,177,XL,95%,XXL,37%
488,2,looser,91,177,XL,93%,L,46%
489,9,looser,90,181,XL,96%,XXL,43%
489,5,looser,90,181,XL,92%,L,41%
501,6,perfect,93,183,XL,83%,L,57%
501,9,perfect,93,183,XL,88%,L,51%
506,3,looser,92,178,XL,95%,XXL,44%
506,6,looser,92,178,XL,94%,L,44%
506,4,looser,92,178,XL,93%,L,38%
508,9,looser,86,173,XL,78%,L,62%
508,6,looser,86,173,XL,75%,L,65%
511,9,perfect,92,181,XL,81%,L,59%
511,4,perfect,92,181,XL,74%,L,56%
512,7,perfect,88,186,XL,70%,L,68%
512,8,perfect,88,186,XL,66%,L,64%
512,4,perfect,88,186,XL,67%,L,64%
513,7,looser,93,180,XL,95%,L,41%
513,5,looser,93,180,XL,95%,L,38%
513,3,looser,93,180,XL,91%,XXL,49%
532,0,looser,84,175,XL,68%,L,66%
532,6,looser,84,175,XL,70%,L,68%
532,7,looser,84,175,XL,69%,L,67%
537,7,tighter,97,188,XL,70%,L,68%
537,6,tighter,97,188,XL,71%,L,69%
537,2,tighter,97,188,XL,72%,L,69%
539,4,perfect,92,181,XL,74%,L,56%
539,3,perfect,92,181,XL,81%,L,59%
539,7,perfect,92,181,XL,77%,L,61%
541,2,perfect,102,188,XL,95%,L,40%
548,8,looser,94,182,XL,79%,XXL,50%
548,2,looser,94,182,XL,96%,L,41%
553,6,looser,88,179,XL,88%,L,51%
553,5,looser,88,179,XL,87%,L,46%
553,0,looser,88,179,XL,93%,L,41%
555,9,perfect,102,189,XL,77%,XXL,63%
555,6,perfect,102,189,XL,95%,L,39%
555,5,perfect,102,189,XL,95%,L,35%
558,2,perfect,94,188,XL,90%,L,49%
558,9,perfect,94,188,XL,95%,L,43%
558,5,perfect,94,188,XL,89%,L,44%
559,2,perfect,99,179,XL,92%,L,47%
559,4,perfect,99,179,XL,91%,L,40%
559,6,perfect,99,179,XL,92%,L,47%
564,6,looser,89,179,XL,90%,L,49%
564,9,looser,89,179,XL,95%,L,43%
575,3,looser,92,185,XL,88%,XXL,53%
575,2,looser,92,185,XL,96%,L,41%
575,7,looser,92,185,XL,96%,L,40%
576,4,looser,94,174,XL,94%,L,37%
576,8,looser,94,174,XL,91%,XXL,40%
578,0,tighter,100,187,XL,82%,L,53%
578,2,tighter,100,187,XL,79%,L,61%
592,3,perfect,95,187,XL,96%,L,43%
595,6,looser,88,180,XL,89%,L,50%
595,4,looser,88,180,XL,88%,L,43%
600,1,looser,97,183,XL,92%,L,36%
606,4,tighter,100,190,XL,80%,L,50%
606,1,tighter,100,190,XL,82%,L,56%
609,4,looser,92,182,XL,95%,L,36%
609,1,looser,92,182,XL,95%,L,39%
610,6,looser,94,185,XL,95%,L,39%
610,5,looser,94,185,XL,95%,L,35%
611,9,perfect,89,186,XL,77%,L,64%
624,6,looser,91,183,XL,95%,L,43%
624,3,looser,91,183,XL,93%,XXL,47%
630,8,looser,88,177,XL,89%,L,42%
633,3,tighter,104,190,XL,96%,L,43%
633,1,tighter,104,190,XL,90%,L,47%
634,1,looser,86,186,XL,89%,L,48%
634,3,looser,86,186,XL,95%,L,44%
646,2,tighter,99,190,XL,80%,L,60%
646,6,tighter,99,190,XL,80%,L,60%
649,9,looser,89,180,XL,96%,L,42%
649,0,looser,89,180,XL,65%,L,39%
651,8,perfect,100,185,XL,88%,XXL,43%
651,1,perfect,100,185,XL,83%,L,41%
668,6,looser,88,173,XL,82%,L,58%
669,1,looser,85,176,XL,75%,L,63%
669,7,looser,85,176,XL,78%,L,60%
673,1,tighter,99,187,XL,75%,L,63%
674,3,tighter,98,194,XL,87%,L,53%
674,0,tighter,98,194,XL,86%,L,48%
678,5,looser,84,175,XL,67%,L,65%
678,9,looser,84,175,XL,71%,L,69%
682,4,perfect,92,181,XL,74%,L,56%
682,6,perfect,92,181,XL,77%,L,63%
683,0,looser,91,176,XL,96%,L,38%
683,1,looser,91,176,XL,92%,L,46%
688,5,looser,84,178,XL,72%,L,61%
697,7,looser,90,174,XL,88%,L,50%
697,8,looser,90,174,XL,91%,L,40%
698,7,perfect,92,181,XL,77%,L,61%
698,4,perfect,92,181,XL,74%,L,56%
700,8,perfect,93,179,XL,77%,L,53%
700,9,perfect,93,179,XL,82%,L,58%
701,0,looser,84,177,XL,73%,L,62%
701,4,looser,84,177,XL,69%,L,61%
704,5,looser,92,178,XL,93%,L,40%
712,9,perfect,98,191,XL,90%,XXL,50%
712,7,perfect,98,191,XL,95%,L,41%
713,5,looser,85,178,XL,76%,L,57%
713,4,looser,85,178,XL,75%,L,55%
717,8,perfect,93,179,XL,77%,L,53%
720,6,looser,86,171,XL,72%,L,68%
720,1,looser,86,171,XL,71%,L,67%
721,8,perfect,96,181,XL,91%,L,40%
725,0,looser,88,181,XL,95%,L,40%
725,5,looser,88,181,XL,89%,L,44%
731,2,looser,88,179,XL,89%,L,52%
731,1,looser,88,179,XL,88%,L,50%
741,0,looser,92,180,XL,93%,XXL,42%
741,8,looser,92,180,XL,90%,XXL,41%
744,9,looser,89,177,XL,94%,L,44%
746,0,looser,96,181,XL,73%,XXL,61%
746,8,looser,96,181,XL,71%,XXL,59%
749,8,perfect,91,180,XL,69%,L,61%
749,6,perfect,91,180,XL,73%,L,67%
756,7,looser,93,178,XL,95%,L,42%
760,8,looser,94,181,XL,81%,XXL,49%
760,5,looser,94,181,XL,95%,L,37%
771,5,perfect,90,185,XL,74%,L,60%
771,7,perfect,90,185,XL,75%,L,63%
777,0,perfect,94,185,XL,92%,L,42%
777,7,perfect,94,185,XL,87%,L,51%
780,5,looser,89,183,XL,92%,L,41%
789,7,looser,91,185,XL,95%,L,41%
789,9,looser,91,185,XL,91%,XXL,48%
790,9,looser,87,185,XL,96%,L,43%
790,3,looser,87,185,XL,96%,L,43%
791,6,looser,88,180,XL,89%,L,50%
796,0,perfect,92,183,XL,83%,L,51%
796,6,perfect,92,183,XL,80%,L,60%
801,3,perfect,92,183,XL,85%,L,56%
816,6,looser,90,187,XL,95%,L,42%
816,7,looser,90,187,XL,95%,L,41%
822,4,tighter,101,186,XL,78%,L,53%
822,6,tighter,101,186,XL,80%,L,60%
824,8,perfect,91,183,XL,76%,L,54%
824,7,perfect,91,183,XL,76%,L,62%
832,8,looser,93,184,XL,81%,XXL,49%
832,6,looser,93,184,XL,96%,L,40%
835,2,looser,91,179,XL,94%,L,45%
835,4,looser,91,179,XL,93%,L,38%
838,5,looser,92,185,XL,95%,L,37%
838,0,looser,92,185,XL,86%,XXL,48%
842,1,perfect,100,186,XL,95%,L,41%
842,4,perfect,100,186,XL,95%,L,36%
845,0,perfect,91,181,XL,74%,L,61%
845,9,perfect,91,181,XL,76%,L,64%
846,0,tighter,99,186,XL,75%,L,60%
850,6,perfect,102,194,XL,92%,L,37%
857,9,perfect,99,187,XL,92%,XXL,47%
857,8,perfect,99,187,XL,88%,XXL,42%
859,6,looser,85,176,XL,76%,L,64%
859,0,looser,85,176,XL,77%,L,58%
864,4,looser,93,182,XL,95%,L,35%
864,8,looser,93,182,XL,84%,XXL,46%
868,1,perfect,93,174,XL,70%,L,68%
868,5,perfect,93,174,XL,68%,L,66%
869,3,looser,84,175,XL,71%,L,69%
869,4,looser,84,175,XL,66%,L,64%
871,1,looser,98,181,XL,91%,L,35%
873,6,looser,92,180,XL,95%,L,43%
873,4,looser,92,180,XL,94%,L,37%
876,4,perfect,90,183,XL,70%,L,61%
876,3,perfect,90,183,XL,76%,L,65%
883,3,looser,87,174,XL,85%,L,56%
883,2,looser,87,174,XL,81%,L,60%
890,3,looser,88,175,XL,90%,L,50%
902,8,perfect,94,180,XL,83%,L,46%
902,3,perfect,94,180,XL,88%,L,53%
910,9,looser,87,179,XL,91%,L,48%
910,4,looser,87,179,XL,84%,L,46%
913,7,perfect,102,195,XL,91%,L,36%
922,0,perfect,97,184,XL,96%,L,38%
922,2,perfect,97,184,XL,92%,L,47%
923,6,looser,84,177,XL,73%,L,67%
933,0,perfect,90,183,XL,73%,L,62%
933,4,perfect,90,183,XL,70%,L,61%
936,2,perfect,87,188,XL,71%,L,69%
936,7,perfect,87,188,XL,69%,L,67%
943,1,looser,88,180,XL,89%,L,49%
943,7,looser,88,180,XL,89%,L,49%
945,3,looser,90,179,XL,97%,L,42%
945,1,looser,90,179,XL,92%,L,45%
946,1,looser,89,176,XL,88%,L,50%
